"participant","vis","rdirection","sign","visandsign","rbase","approach","jnd","condition"
"hsi84unz","stackedline","positive",1,"stackedlinepositive",0.4,"above",0.205,"stackedlinepositive-0.4-above"
"hsi84unz","stackedline","positive",1,"stackedlinepositive",0.7,"below",0.218333333,"stackedlinepositive-0.7-below"
"hsi84unz","stackedline","positive",1,"stackedlinepositive",0.7,"above",0.14,"stackedlinepositive-0.7-above"
"hsccl596","line","negative",-1,"linenegative",0.6,"above",0.384583333,"linenegative-0.6-above"
"hsccl596","line","negative",-1,"linenegative",0.3,"below",0.401666667,"linenegative-0.3-below"
"hsccl596","line","negative",-1,"linenegative",0.3,"above",0.421666667,"linenegative-0.3-above"
"hsccl596","line","negative",-1,"linenegative",0.6,"below",0.29,"linenegative-0.6-below"
"hsjgw17w","radar","positive",1,"radarpositive",0.7,"above",0.294166667,"radarpositive-0.7-above"
"hsjgw17w","radar","positive",1,"radarpositive",0.4,"above",0.193333333,"radarpositive-0.4-above"
"hsjgw17w","radar","positive",1,"radarpositive",0.4,"below",0.373333333,"radarpositive-0.4-below"
"hsjgw17w","radar","positive",1,"radarpositive",0.7,"below",0.398333333,"radarpositive-0.7-below"
"hsxvbuk9","ordered_line","positive",1,"ordered_linepositive",0.4,"above",0.105,"ordered_linepositive-0.4-above"
"hsxvbuk9","ordered_line","positive",1,"ordered_linepositive",0.7,"above",0.0575,"ordered_linepositive-0.7-above"
"hsxvbuk9","ordered_line","positive",1,"ordered_linepositive",0.7,"below",0.211666667,"ordered_linepositive-0.7-below"
"hsxvbuk9","ordered_line","positive",1,"ordered_linepositive",0.4,"below",0.11,"ordered_linepositive-0.4-below"
"hskv9tnj","donut","positive",1,"donutpositive",0.3,"below",0.543333333,"donutpositive-0.3-below"
"hskv9tnj","donut","positive",1,"donutpositive",0.3,"above",0.406666667,"donutpositive-0.3-above"
"hskv9tnj","donut","positive",1,"donutpositive",0.6,"below",0.681666667,"donutpositive-0.6-below"
"hskv9tnj","donut","positive",1,"donutpositive",0.6,"above",0.388333333,"donutpositive-0.6-above"
"hs1ttmb0","line","positive",1,"linepositive",0.5,"above",0.18,"linepositive-0.5-above"
"hs1ttmb0","line","positive",1,"linepositive",0.5,"below",0.415,"linepositive-0.5-below"
"hs1ttmb0","line","positive",1,"linepositive",0.8,"above",0.056666667,"linepositive-0.8-above"
"hs1ttmb0","line","positive",1,"linepositive",0.8,"below",0.366666667,"linepositive-0.8-below"
"hsjej75b","radar","positive",1,"radarpositive",0.6,"above",0.18,"radarpositive-0.6-above"
"hsjej75b","radar","positive",1,"radarpositive",0.3,"above",0.408333333,"radarpositive-0.3-above"
"hsjej75b","radar","positive",1,"radarpositive",0.6,"below",0.101666667,"radarpositive-0.6-below"
"hsjej75b","radar","positive",1,"radarpositive",0.3,"below",0.268333333,"radarpositive-0.3-below"
"hs1wvww0","line","positive",1,"linepositive",0.7,"below",0.271666667,"linepositive-0.7-below"
"hs1wvww0","line","positive",1,"linepositive",0.7,"above",0.13,"linepositive-0.7-above"
"hs1wvww0","line","positive",1,"linepositive",0.4,"above",0.418333333,"linepositive-0.4-above"
"hs1wvww0","line","positive",1,"linepositive",0.4,"below",0.333333333,"linepositive-0.4-below"
"hrji109s","scatterplot","negative",-1,"scatterplotnegative",0.4,"below",0.12,"scatterplotnegative-0.4-below"
"hrji109s","scatterplot","negative",-1,"scatterplotnegative",0.8,"below",0.395,"scatterplotnegative-0.8-below"
"hrji109s","scatterplot","negative",-1,"scatterplotnegative",0.8,"above",0.05,"scatterplotnegative-0.8-above"
"hrji109s","scatterplot","negative",-1,"scatterplotnegative",0.4,"above",0.121666667,"scatterplotnegative-0.4-above"
"hs5f7gyj","stackedbar","negative",-1,"stackedbarnegative",0.6,"below",0.108333333,"stackedbarnegative-0.6-below"
"hs5f7gyj","stackedbar","negative",-1,"stackedbarnegative",0.3,"below",0.34,"stackedbarnegative-0.3-below"
"hs5f7gyj","stackedbar","negative",-1,"stackedbarnegative",0.6,"above",0.151666667,"stackedbarnegative-0.6-above"
"hs5f7gyj","stackedbar","negative",-1,"stackedbarnegative",0.3,"above",0.206666667,"stackedbarnegative-0.3-above"
"hsj2xltf","stackedline","positive",1,"stackedlinepositive",0.5,"below",0.39,"stackedlinepositive-0.5-below"
"hsj2xltf","stackedline","positive",1,"stackedlinepositive",0.5,"above",0.492083333,"stackedlinepositive-0.5-above"
"hsj2xltf","stackedline","positive",1,"stackedlinepositive",0.8,"above",0.192083333,"stackedlinepositive-0.8-above"
"hsj2xltf","stackedline","positive",1,"stackedlinepositive",0.8,"below",0.271666667,"stackedlinepositive-0.8-below"
"hrsfyytg","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.4,"above",0.486666667,"parallelCoordinatespositive-0.4-above"
"hrsfyytg","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.7,"below",0.11,"parallelCoordinatespositive-0.7-below"
"hrsfyytg","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.4,"below",0.25,"parallelCoordinatespositive-0.4-below"
"hrsfyytg","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.7,"above",0.165,"parallelCoordinatespositive-0.7-above"
"hrirqkmz","scatterplot","positive",1,"scatterplotpositive",0.3,"below",0.288333333,"scatterplotpositive-0.3-below"
"hrirqkmz","scatterplot","positive",1,"scatterplotpositive",0.6,"below",0.481666667,"scatterplotpositive-0.6-below"
"hrirqkmz","scatterplot","positive",1,"scatterplotpositive",0.6,"above",0.125,"scatterplotpositive-0.6-above"
"hrirqkmz","scatterplot","positive",1,"scatterplotpositive",0.3,"above",0.158333333,"scatterplotpositive-0.3-above"
"hsl1u4dj","donut","positive",1,"donutpositive",0.8,"below",0.74,"donutpositive-0.8-below"
"hsl1u4dj","donut","positive",1,"donutpositive",0.5,"above",0.432083333,"donutpositive-0.5-above"
"hsl1u4dj","donut","positive",1,"donutpositive",0.8,"above",0.065,"donutpositive-0.8-above"
"hsl1u4dj","donut","positive",1,"donutpositive",0.5,"below",0.478333333,"donutpositive-0.5-below"
"hrjcz7lc","scatterplot","positive",1,"scatterplotpositive",0.8,"above",0.0325,"scatterplotpositive-0.8-above"
"hrjcz7lc","scatterplot","positive",1,"scatterplotpositive",0.4,"above",0.108333333,"scatterplotpositive-0.4-above"
"hrjcz7lc","scatterplot","positive",1,"scatterplotpositive",0.8,"below",0.034583333,"scatterplotpositive-0.8-below"
"hrjcz7lc","scatterplot","positive",1,"scatterplotpositive",0.4,"below",0.131666667,"scatterplotpositive-0.4-below"
"hsjk0o5g","radar","positive",1,"radarpositive",0.8,"above",0.083333333,"radarpositive-0.8-above"
"hsjk0o5g","radar","positive",1,"radarpositive",0.5,"below",0.515,"radarpositive-0.5-below"
"hsjk0o5g","radar","positive",1,"radarpositive",0.8,"below",0.208333333,"radarpositive-0.8-below"
"hsjk0o5g","radar","positive",1,"radarpositive",0.5,"above",0.181666667,"radarpositive-0.5-above"
"hskwl0eb","donut","positive",1,"donutpositive",0.6,"above",0.36625,"donutpositive-0.6-above"
"hskwl0eb","donut","positive",1,"donutpositive",0.3,"below",0.136666667,"donutpositive-0.3-below"
"hskwl0eb","donut","positive",1,"donutpositive",0.6,"below",0.408333333,"donutpositive-0.6-below"
"hskwl0eb","donut","positive",1,"donutpositive",0.3,"above",0.306666667,"donutpositive-0.3-above"
"hskxncv2","donut","positive",1,"donutpositive",0.7,"below",0.25,"donutpositive-0.7-below"
"hskxncv2","donut","positive",1,"donutpositive",0.7,"above",0.250416667,"donutpositive-0.7-above"
"hskxncv2","donut","positive",1,"donutpositive",0.4,"below",0.713333333,"donutpositive-0.4-below"
"hskxncv2","donut","positive",1,"donutpositive",0.4,"above",0.25,"donutpositive-0.4-above"
"hsb4ctb0","scatterplot","positive",1,"scatterplotpositive",0.7,"below",0.08,"scatterplotpositive-0.7-below"
"hsb4ctb0","scatterplot","positive",1,"scatterplotpositive",0.7,"above",0.0575,"scatterplotpositive-0.7-above"
"hsb4ctb0","scatterplot","positive",1,"scatterplotpositive",0.5,"below",0.165,"scatterplotpositive-0.5-below"
"hsb4ctb0","scatterplot","positive",1,"scatterplotpositive",0.5,"above",0.078333333,"scatterplotpositive-0.5-above"
"hskv6wmc","donut","positive",1,"donutpositive",0.6,"below",0.458333333,"donutpositive-0.6-below"
"hskv6wmc","donut","positive",1,"donutpositive",0.3,"below",0.25,"donutpositive-0.3-below"
"hskv6wmc","donut","positive",1,"donutpositive",0.3,"above",0.568333333,"donutpositive-0.3-above"
"hskv6wmc","donut","positive",1,"donutpositive",0.6,"above",0.196666667,"donutpositive-0.6-above"
"hsjbxh1s","stackedarea","positive",1,"stackedareapositive",0.8,"below",0.453333333,"stackedareapositive-0.8-below"
"hsjbxh1s","stackedarea","positive",1,"stackedareapositive",0.5,"above",0.336666667,"stackedareapositive-0.5-above"
"hsjbxh1s","stackedarea","positive",1,"stackedareapositive",0.5,"below",0.286666667,"stackedareapositive-0.5-below"
"hsjbxh1s","stackedarea","positive",1,"stackedareapositive",0.8,"above",0.190416667,"stackedareapositive-0.8-above"
"hscf21qd","line","negative",-1,"linenegative",0.5,"above",0.493333333,"linenegative-0.5-above"
"hscf21qd","line","negative",-1,"linenegative",0.8,"below",0.09,"linenegative-0.8-below"
"hscf21qd","line","negative",-1,"linenegative",0.5,"below",0.563333333,"linenegative-0.5-below"
"hscf21qd","line","negative",-1,"linenegative",0.8,"above",0.187083333,"linenegative-0.8-above"
"hsjeilfe","radar","positive",1,"radarpositive",0.6,"above",0.11,"radarpositive-0.6-above"
"hsjeilfe","radar","positive",1,"radarpositive",0.6,"below",0.4,"radarpositive-0.6-below"
"hsjeilfe","radar","positive",1,"radarpositive",0.3,"below",0.378333333,"radarpositive-0.3-below"
"hsjeilfe","radar","positive",1,"radarpositive",0.3,"above",0.165,"radarpositive-0.3-above"
"hsc3902f","stackedarea","negative",-1,"stackedareanegative",0.6,"below",0.483333333,"stackedareanegative-0.6-below"
"hsc3902f","stackedarea","negative",-1,"stackedareanegative",0.3,"above",0.396666667,"stackedareanegative-0.3-above"
"hsc3902f","stackedarea","negative",-1,"stackedareanegative",0.6,"above",0.111666667,"stackedareanegative-0.6-above"
"hsc3902f","stackedarea","negative",-1,"stackedareanegative",0.3,"below",0.078333333,"stackedareanegative-0.3-below"
"hsb44gik","scatterplot","positive",1,"scatterplotpositive",0.7,"below",0.057916667,"scatterplotpositive-0.7-below"
"hsb44gik","scatterplot","positive",1,"scatterplotpositive",0.5,"above",0.128333333,"scatterplotpositive-0.5-above"
"hsb44gik","scatterplot","positive",1,"scatterplotpositive",0.5,"below",0.08,"scatterplotpositive-0.5-below"
"hsb44gik","scatterplot","positive",1,"scatterplotpositive",0.7,"above",0.046666667,"scatterplotpositive-0.7-above"
"hskcrj0k","radar","negative",-1,"radarnegative",0.6,"above",0.26,"radarnegative-0.6-above"
"hskcrj0k","radar","negative",-1,"radarnegative",0.6,"below",0.481666667,"radarnegative-0.6-below"
"hskcrj0k","radar","negative",-1,"radarnegative",0.3,"above",0.435,"radarnegative-0.3-above"
"hskcrj0k","radar","negative",-1,"radarnegative",0.3,"below",0.53,"radarnegative-0.3-below"
"hrindeoi","scatterplot","positive",1,"scatterplotpositive",0.3,"below",0.28125,"scatterplotpositive-0.3-below"
"hrindeoi","scatterplot","positive",1,"scatterplotpositive",0.3,"above",0.068333333,"scatterplotpositive-0.3-above"
"hrindeoi","scatterplot","positive",1,"scatterplotpositive",0.6,"above",0.095,"scatterplotpositive-0.6-above"
"hrindeoi","scatterplot","positive",1,"scatterplotpositive",0.6,"below",0.0575,"scatterplotpositive-0.6-below"
"hs543giw","stackedbar","positive",1,"stackedbarpositive",0.7,"below",0.526666667,"stackedbarpositive-0.7-below"
"hs543giw","stackedbar","positive",1,"stackedbarpositive",0.4,"below",0.656666667,"stackedbarpositive-0.4-below"
"hs543giw","stackedbar","positive",1,"stackedbarpositive",0.7,"above",0.29,"stackedbarpositive-0.7-above"
"hs543giw","stackedbar","positive",1,"stackedbarpositive",0.4,"above",0.473333333,"stackedbarpositive-0.4-above"
"hsyp899z","ordered_line","negative",-1,"ordered_linenegative",0.3,"below",0.125,"ordered_linenegative-0.3-below"
"hsyp899z","ordered_line","negative",-1,"ordered_linenegative",0.6,"above",0.22,"ordered_linenegative-0.6-above"
"hsyp899z","ordered_line","negative",-1,"ordered_linenegative",0.3,"above",0.328333333,"ordered_linenegative-0.3-above"
"hsyp899z","ordered_line","negative",-1,"ordered_linenegative",0.6,"below",0.131666667,"ordered_linenegative-0.6-below"
"hsxv133h","ordered_line","positive",1,"ordered_linepositive",0.7,"below",0.14,"ordered_linepositive-0.7-below"
"hsxv133h","ordered_line","positive",1,"ordered_linepositive",0.4,"above",0.238333333,"ordered_linepositive-0.4-above"
"hsxv133h","ordered_line","positive",1,"ordered_linepositive",0.7,"above",0.06,"ordered_linepositive-0.7-above"
"hsxv133h","ordered_line","positive",1,"ordered_linepositive",0.4,"below",0.15,"ordered_linepositive-0.4-below"
"hsi70gxo","stackedline","positive",1,"stackedlinepositive",0.4,"above",0.32,"stackedlinepositive-0.4-above"
"hsi70gxo","stackedline","positive",1,"stackedlinepositive",0.4,"below",0.333333333,"stackedlinepositive-0.4-below"
"hsi70gxo","stackedline","positive",1,"stackedlinepositive",0.7,"below",0.398333333,"stackedlinepositive-0.7-below"
"hsi70gxo","stackedline","positive",1,"stackedlinepositive",0.7,"above",0.161666667,"stackedlinepositive-0.7-above"
"hsktxtin","donut","negative",-1,"donutnegative",0.8,"above",0.055,"donutnegative-0.8-above"
"hsktxtin","donut","negative",-1,"donutnegative",0.5,"above",0.158333333,"donutnegative-0.5-above"
"hsktxtin","donut","negative",-1,"donutnegative",0.8,"below",0.113333333,"donutnegative-0.8-below"
"hsktxtin","donut","negative",-1,"donutnegative",0.5,"below",0.148333333,"donutnegative-0.5-below"
"hrjus92g","scatterplot","negative",-1,"scatterplotnegative",0.3,"above",0.086666667,"scatterplotnegative-0.3-above"
"hrjus92g","scatterplot","negative",-1,"scatterplotnegative",0.3,"below",0.253333333,"scatterplotnegative-0.3-below"
"hrjus92g","scatterplot","negative",-1,"scatterplotnegative",0.6,"below",0.128333333,"scatterplotnegative-0.6-below"
"hrjus92g","scatterplot","negative",-1,"scatterplotnegative",0.6,"above",0.081666667,"scatterplotnegative-0.6-above"
"hsjhup1m","radar","positive",1,"radarpositive",0.4,"above",0.5475,"radarpositive-0.4-above"
"hsjhup1m","radar","positive",1,"radarpositive",0.7,"below",0.261666667,"radarpositive-0.7-below"
"hsjhup1m","radar","positive",1,"radarpositive",0.4,"below",0.445,"radarpositive-0.4-below"
"hsjhup1m","radar","positive",1,"radarpositive",0.7,"above",0.21,"radarpositive-0.7-above"
"hs5g76x0","stackedbar","negative",-1,"stackedbarnegative",0.3,"below",0.126666667,"stackedbarnegative-0.3-below"
"hs5g76x0","stackedbar","negative",-1,"stackedbarnegative",0.6,"below",0.535,"stackedbarnegative-0.6-below"
"hs5g76x0","stackedbar","negative",-1,"stackedbarnegative",0.3,"above",0.145,"stackedbarnegative-0.3-above"
"hs5g76x0","stackedbar","negative",-1,"stackedbarnegative",0.6,"above",0.073333333,"stackedbarnegative-0.6-above"
"hsjl564y","radar","positive",1,"radarpositive",0.5,"above",0.181666667,"radarpositive-0.5-above"
"hsjl564y","radar","positive",1,"radarpositive",0.5,"below",0.316666667,"radarpositive-0.5-below"
"hsjl564y","radar","positive",1,"radarpositive",0.8,"above",0.083333333,"radarpositive-0.8-above"
"hsjl564y","radar","positive",1,"radarpositive",0.8,"below",0.108333333,"radarpositive-0.8-below"
"hs7ji3kb","stackedline","negative",-1,"stackedlinenegative",0.3,"above",0.473333333,"stackedlinenegative-0.3-above"
"hs7ji3kb","stackedline","negative",-1,"stackedlinenegative",0.6,"below",0.32,"stackedlinenegative-0.6-below"
"hs7ji3kb","stackedline","negative",-1,"stackedlinenegative",0.6,"above",0.081666667,"stackedlinenegative-0.6-above"
"hs7ji3kb","stackedline","negative",-1,"stackedlinenegative",0.3,"below",0.125,"stackedlinenegative-0.3-below"
"hsc3vdq3","stackedarea","negative",-1,"stackedareanegative",0.4,"above",0.398333333,"stackedareanegative-0.4-above"
"hsc3vdq3","stackedarea","negative",-1,"stackedareanegative",0.4,"below",0.17,"stackedareanegative-0.4-below"
"hsc3vdq3","stackedarea","negative",-1,"stackedareanegative",0.7,"below",0.238333333,"stackedareanegative-0.7-below"
"hsc3vdq3","stackedarea","negative",-1,"stackedareanegative",0.7,"above",0.14,"stackedareanegative-0.7-above"
"hs7okzbx","stackedline","negative",-1,"stackedlinenegative",0.6,"below",0.32,"stackedlinenegative-0.6-below"
"hs7okzbx","stackedline","negative",-1,"stackedlinenegative",0.3,"below",0.163333333,"stackedlinenegative-0.3-below"
"hs7okzbx","stackedline","negative",-1,"stackedlinenegative",0.6,"above",0.116666667,"stackedlinenegative-0.6-above"
"hs7okzbx","stackedline","negative",-1,"stackedlinenegative",0.3,"above",0.225,"stackedlinenegative-0.3-above"
"hsj71563","stackedarea","positive",1,"stackedareapositive",0.3,"above",0.235,"stackedareapositive-0.3-above"
"hsj71563","stackedarea","positive",1,"stackedareapositive",0.6,"above",0.392916667,"stackedareapositive-0.6-above"
"hsj71563","stackedarea","positive",1,"stackedareapositive",0.3,"below",0.26,"stackedareapositive-0.3-below"
"hsj71563","stackedarea","positive",1,"stackedareapositive",0.6,"below",0.403333333,"stackedareapositive-0.6-below"
"hs7sqts0","stackedline","negative",-1,"stackedlinenegative",0.4,"above",0.143333333,"stackedlinenegative-0.4-above"
"hs7sqts0","stackedline","negative",-1,"stackedlinenegative",0.4,"below",0.27,"stackedlinenegative-0.4-below"
"hs7sqts0","stackedline","negative",-1,"stackedlinenegative",0.7,"above",0.282916667,"stackedlinenegative-0.7-above"
"hs7sqts0","stackedline","negative",-1,"stackedlinenegative",0.7,"below",0.125,"stackedlinenegative-0.7-below"
"hsysbgau","ordered_line","negative",-1,"ordered_linenegative",0.6,"below",0.098333333,"ordered_linenegative-0.6-below"
"hsysbgau","ordered_line","negative",-1,"ordered_linenegative",0.3,"below",0.616666667,"ordered_linenegative-0.3-below"
"hsysbgau","ordered_line","negative",-1,"ordered_linenegative",0.6,"above",0.191666667,"ordered_linenegative-0.6-above"
"hsysbgau","ordered_line","negative",-1,"ordered_linenegative",0.3,"above",0.478333333,"ordered_linenegative-0.3-above"
"hsjjjvky","radar","positive",1,"radarpositive",0.5,"above",0.165,"radarpositive-0.5-above"
"hsjjjvky","radar","positive",1,"radarpositive",0.5,"below",0.475,"radarpositive-0.5-below"
